Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-08 00:00:00+02:00,5.880000114440918,5.882999897003174,4.829999923706055,4.829999923706055,1593591,0.0,0.0
2021-12-09 00:00:00+02:00,5.880000114440918,5.882999897003174,4.610499858856201,4.829999923706055,2238373,0.0,0.0
2021-12-10 00:00:00+02:00,4.829999923706055,4.835000038146973,4.690000057220459,4.829999923706055,109780,0.0,0.0
2021-12-13 00:00:00+02:00,4.840000152587891,4.840000152587891,4.730000019073486,4.760000228881836,72043,0.0,0.0
2021-12-14 00:00:00+02:00,4.760000228881836,4.789999961853027,4.550000190734863,4.570000171661377,85574,0.0,0.0
2021-12-15 00:00:00+02:00,4.519999980926514,4.690000057220459,4.510000228881836,4.579999923706055,31922,0.0,0.0
2021-12-16 00:00:00+02:00,4.590000152587891,4.650000095367432,4.550000190734863,4.559999942779541,31666,0.0,0.0
2021-12-17 00:00:00+02:00,4.570000171661377,4.599999904632568,4.449999809265137,4.460000038146973,30558,0.0,0.0
2021-12-20 00:00:00+02:00,4.300000190734863,4.579999923706055,4.139999866485596,4.550000190734863,48189,0.0,0.0
2021-12-21 00:00:00+02:00,4.550000190734863,4.559999942779541,4.369999885559082,4.400000095367432,41592,0.0,0.0
2021-12-22 00:00:00+02:00,4.389999866485596,4.489999771118164,4.369999885559082,4.389999866485596,50783,0.0,0.0
2021-12-23 00:00:00+02:00,4.389999866485596,4.460000038146973,4.340000152587891,4.340000152587891,42934,0.0,0.0
2021-12-27 00:00:00+02:00,4.329999923706055,4.510000228881836,4.320000171661377,4.5,48864,0.0,0.0
2021-12-28 00:00:00+02:00,4.510000228881836,4.619999885559082,4.5,4.579999923706055,38765,0.0,0.0
2021-12-29 00:00:00+02:00,4.639999866485596,4.650000095367432,4.46999979019165,4.5,32832,0.0,0.0
2021-12-30 00:00:00+02:00,4.519999980926514,4.610000133514404,4.440000057220459,4.610000133514404,33458,0.0,0.0
2022-01-03 00:00:00+02:00,4.619999885559082,4.769999980926514,4.610000133514404,4.760000228881836,33539,0.0,0.0
2022-01-04 00:00:00+02:00,4.800000190734863,4.860000133514404,4.769999980926514,4.860000133514404,25604,0.0,0.0
2022-01-05 00:00:00+02:00,4.849999904632568,4.869999885559082,4.769999980926514,4.800000190734863,67821,0.0,0.0
2022-01-07 00:00:00+02:00,4.75,4.769999980926514,4.53000020980835,4.599999904632568,17884,0.0,0.0
2022-01-10 00:00:00+02:00,4.590000152587891,4.599999904632568,4.329999923706055,4.440000057220459,16597,0.0,0.0
2022-01-11 00:00:00+02:00,4.440000057220459,4.559999942779541,4.440000057220459,4.460000038146973,5711,0.0,0.0
2022-01-12 00:00:00+02:00,4.53000020980835,4.579999923706055,4.5,4.5,6997,0.0,0.0
2022-01-13 00:00:00+02:00,4.510000228881836,4.510000228881836,4.420000076293945,4.429999828338623,10638,0.0,0.0
2022-01-14 00:00:00+02:00,4.445000171661377,4.494999885559082,4.400000095367432,4.429999828338623,4417,0.0,0.0
2022-01-17 00:00:00+02:00,4.429999828338623,4.460000038146973,4.400000095367432,4.409999847412109,6390,0.0,0.0
2022-01-18 00:00:00+02:00,4.414999961853027,4.585000038146973,4.409999847412109,4.585000038146973,7758,0.0,0.0
2022-01-19 00:00:00+02:00,4.443999767303467,4.539999961853027,4.440000057220459,4.5,12643,0.0,0.0
2022-01-20 00:00:00+02:00,4.51200008392334,4.599999904632568,4.51200008392334,4.590000152587891,23594,0.0,0.0
2022-01-21 00:00:00+02:00,4.611999988555908,4.611999988555908,4.440000057220459,4.440000057220459,58296,0.0,0.0
2022-01-24 00:00:00+02:00,4.519999980926514,4.633999824523926,4.269999980926514,4.28000020980835,17023,0.0,0.0
2022-01-25 00:00:00+02:00,4.296000003814697,4.5,4.296000003814697,4.329999923706055,12108,0.0,0.0
2022-01-26 00:00:00+02:00,4.400000095367432,4.550000190734863,4.3420000076293945,4.354000091552734,6803,0.0,0.0
2022-01-27 00:00:00+02:00,4.354000091552734,4.46999979019165,4.322000026702881,4.400000095367432,8267,0.0,0.0
2022-01-28 00:00:00+02:00,4.426000118255615,4.426000118255615,4.302000045776367,4.302000045776367,5126,0.0,0.0
2022-01-31 00:00:00+02:00,4.440000057220459,4.754000186920166,4.302000045776367,4.552000045776367,19407,0.0,0.0
2022-02-01 00:00:00+02:00,4.73199987411499,4.73199987411499,4.550000190734863,4.599999904632568,28337,0.0,0.0
2022-02-02 00:00:00+02:00,4.751999855041504,4.989999771118164,4.630000114440918,4.691999912261963,61678,0.0,0.0
2022-02-03 00:00:00+02:00,4.71999979019165,4.78000020980835,4.630000114440918,4.644000053405762,15663,0.0,0.0
2022-02-04 00:00:00+02:00,4.760000228881836,4.760000228881836,4.550000190734863,4.679999828338623,16067,0.0,0.0
2022-02-07 00:00:00+02:00,4.71999979019165,4.809999942779541,4.550000190734863,4.553999900817871,14000,0.0,0.0
2022-02-08 00:00:00+02:00,4.5980000495910645,4.7779998779296875,4.559999942779541,4.599999904632568,11906,0.0,0.0
2022-02-09 00:00:00+02:00,4.690000057220459,4.690000057220459,4.599999904632568,4.659999847412109,18273,0.0,0.0
2022-02-10 00:00:00+02:00,4.670000076293945,4.670000076293945,4.51200008392334,4.519999980926514,14613,0.0,0.0
2022-02-11 00:00:00+02:00,4.593999862670898,4.593999862670898,4.519999980926514,4.53000020980835,1322,0.0,0.0
2022-02-14 00:00:00+02:00,4.526000022888184,4.526000022888184,4.354000091552734,4.369999885559082,7272,0.0,0.0
2022-02-15 00:00:00+02:00,4.374000072479248,4.4679999351501465,4.369999885559082,4.400000095367432,8316,0.0,0.0
2022-02-16 00:00:00+02:00,4.426000118255615,4.466000080108643,4.368000030517578,4.380000114440918,3668,0.0,0.0
2022-02-17 00:00:00+02:00,4.440000057220459,4.440000057220459,4.3480000495910645,4.3480000495910645,2821,0.0,0.0
2022-02-18 00:00:00+02:00,4.340000152587891,4.438000202178955,4.302000045776367,4.334000110626221,1405,0.0,0.0
2022-02-21 00:00:00+02:00,4.389999866485596,4.400000095367432,4.24399995803833,4.25,3389,0.0,0.0
2022-02-22 00:00:00+02:00,4.202000141143799,4.25,4.190000057220459,4.202000141143799,7013,0.0,0.0
2022-02-23 00:00:00+02:00,4.230000019073486,4.25,4.199999809265137,4.230000019073486,4842,0.0,0.0
2022-02-24 00:00:00+02:00,4.1020002365112305,4.228000164031982,4.099999904632568,4.1020002365112305,8026,0.0,0.0
2022-02-25 00:00:00+02:00,4.150000095367432,4.288000106811523,4.119999885559082,4.188000202178955,27768,0.0,0.0
2022-02-28 00:00:00+02:00,4.202000141143799,4.320000171661377,4.050000190734863,4.053999900817871,42715,0.0,0.0
2022-03-01 00:00:00+02:00,4.050000190734863,4.234000205993652,4.050000190734863,4.107999801635742,23152,0.0,0.0
2022-03-02 00:00:00+02:00,4.25,4.389999866485596,4.150000095367432,4.389999866485596,10167,0.0,0.0
2022-03-03 00:00:00+02:00,4.636000156402588,4.869999885559082,4.392000198364258,4.429999828338623,50881,0.0,0.0
2022-03-04 00:00:00+02:00,4.429999828338623,4.5980000495910645,4.349999904632568,4.458000183105469,9405,0.0,0.0
2022-03-07 00:00:00+02:00,4.455999851226807,4.599999904632568,4.116000175476074,4.599999904632568,15609,0.0,0.0
2022-03-08 00:00:00+02:00,4.613999843597412,4.619999885559082,4.504000186920166,4.605999946594238,14187,0.0,0.0
2022-03-09 00:00:00+02:00,4.599999904632568,4.697999954223633,4.521999835968018,4.6020002365112305,5617,0.0,0.0
2022-03-10 00:00:00+02:00,4.610000133514404,4.650000095367432,4.610000133514404,4.639999866485596,7406,0.0,0.0
2022-03-11 00:00:00+02:00,4.650000095367432,4.650000095367432,4.550000190734863,4.627999782562256,19158,0.0,0.0
2022-03-14 00:00:00+02:00,4.631999969482422,4.75,4.579999923706055,4.642000198364258,66832,0.0,0.0
2022-03-15 00:00:00+02:00,4.710000038146973,4.710000038146973,4.590000152587891,4.590000152587891,12236,0.0,0.0
2022-03-16 00:00:00+02:00,4.590000152587891,4.710000038146973,4.590000152587891,4.705999851226807,5584,0.0,0.0
2022-03-17 00:00:00+02:00,4.703999996185303,4.703999996185303,4.519999980926514,4.679999828338623,14263,0.0,0.0
2022-03-18 00:00:00+02:00,4.745999813079834,4.745999813079834,4.610000133514404,4.679999828338623,51553,0.0,0.0
2022-03-21 00:00:00+02:00,4.659999847412109,4.697999954223633,4.599999904632568,4.697999954223633,3342,0.0,0.0
2022-03-22 00:00:00+02:00,4.650000095367432,4.688000202178955,4.578000068664551,4.6479997634887695,7433,0.0,0.0
2022-03-23 00:00:00+02:00,4.693999767303467,4.75,4.650000095367432,4.75,12931,0.0,0.0
2022-03-24 00:00:00+02:00,4.817999839782715,4.8460001945495605,4.75,4.840000152587891,10304,0.0,0.0
2022-03-25 00:00:00+02:00,4.820000171661377,4.820000171661377,4.71999979019165,4.820000171661377,57032,0.0,0.0
2022-03-28 00:00:00+03:00,4.820000171661377,4.820000171661377,4.644000053405762,4.739999771118164,2600,0.0,0.0
2022-03-29 00:00:00+03:00,4.699999809265137,4.789999961853027,4.679999828338623,4.699999809265137,4531,0.0,0.0
2022-03-30 00:00:00+03:00,4.699999809265137,4.75,4.6519999504089355,4.671999931335449,2679,0.0,0.0
2022-03-31 00:00:00+03:00,4.75,4.76800012588501,4.599999904632568,4.765999794006348,11796,0.0,0.0
2022-04-01 00:00:00+03:00,4.604499816894531,4.75,4.539999961853027,4.659999847412109,6213,0.0,0.0
2022-04-04 00:00:00+03:00,4.659999847412109,4.659999847412109,4.599999904632568,4.599999904632568,6424,0.0,0.0
2022-04-05 00:00:00+03:00,4.650000095367432,4.699999809265137,4.590000152587891,4.621500015258789,5906,0.0,0.0
2022-04-06 00:00:00+03:00,4.742000102996826,4.742000102996826,4.590000152587891,4.590000152587891,5083,0.0,0.0
2022-04-07 00:00:00+03:00,4.590000152587891,4.745999813079834,4.559999942779541,4.620999813079834,2457,0.0,0.0
2022-04-08 00:00:00+03:00,4.581500053405762,4.689000129699707,4.580999851226807,4.580999851226807,5952,0.0,0.0
2022-04-11 00:00:00+03:00,4.580999851226807,4.599999904632568,4.58050012588501,4.599999904632568,853,0.0,0.0
2022-04-12 00:00:00+03:00,4.749000072479248,4.749000072479248,4.581999778747559,4.6875,1347,0.0,0.0
2022-04-13 00:00:00+03:00,4.683499813079834,4.683499813079834,4.600500106811523,4.658999919891357,4576,0.0,0.0
2022-04-14 00:00:00+03:00,4.738500118255615,4.738500118255615,4.604000091552734,4.619999885559082,6986,0.0,0.0
2022-04-19 00:00:00+03:00,4.600500106811523,4.619999885559082,4.500500202178955,4.5995001792907715,3182,0.0,0.0
2022-04-20 00:00:00+03:00,4.679500102996826,4.7789998054504395,4.610499858856201,4.619999885559082,5229,0.0,0.0
