Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-20 00:00:00+03:00,100.0,100.0,78.0,78.98999786376953,805,0.0,0.0
2023-06-21 00:00:00+03:00,79.0,79.0,72.0,73.25,3381,0.0,0.0
2023-06-22 00:00:00+03:00,72.94999694824219,72.94999694824219,69.5999984741211,69.5999984741211,1234,0.0,0.0
2023-06-26 00:00:00+03:00,69.5,69.5,68.0,68.0,599,0.0,0.0
2023-06-27 00:00:00+03:00,67.25,67.4000015258789,64.0,64.98999786376953,873,0.0,0.0
2023-06-28 00:00:00+03:00,66.0999984741211,66.0999984741211,64.0,66.08999633789062,503,0.0,0.0
2023-06-29 00:00:00+03:00,65.5,66.08999633789062,64.0,64.0,4123,0.0,0.0
2023-06-30 00:00:00+03:00,66.0,66.0,64.0,64.5,264,0.0,0.0
2023-07-03 00:00:00+03:00,64.48999786376953,64.48999786376953,63.0099983215332,64.44000244140625,517,0.0,0.0
2023-07-04 00:00:00+03:00,63.599998474121094,64.98999786376953,63.2400016784668,63.2400016784668,715,0.0,0.0
2023-07-05 00:00:00+03:00,64.98999786376953,64.98999786376953,62.0,62.220001220703125,467,0.0,0.0
2023-07-06 00:00:00+03:00,62.5,64.91999816894531,62.400001525878906,62.45000076293945,579,0.0,0.0
2023-07-07 00:00:00+03:00,62.45000076293945,64.5,62.25,63.9900016784668,1422,0.0,0.0
2023-07-10 00:00:00+03:00,63.97999954223633,63.97999954223633,61.900001525878906,62.689998626708984,1677,0.0,0.0
2023-07-12 00:00:00+03:00,60.599998474121094,61.5,60.20000076293945,61.5,660,0.0,0.0
2023-07-13 00:00:00+03:00,62.290000915527344,62.290000915527344,60.5,61.5,74,0.0,0.0
2023-07-14 00:00:00+03:00,61.5,62.25,60.29999923706055,61.959999084472656,366,0.0,0.0
2023-07-17 00:00:00+03:00,61.900001525878906,61.900001525878906,59.20000076293945,60.97999954223633,1442,0.0,0.0
2023-07-18 00:00:00+03:00,60.97999954223633,60.97999954223633,59.31999969482422,60.0,39,0.0,0.0
2023-07-19 00:00:00+03:00,60.0,60.0,59.5,59.81999969482422,119,0.0,0.0
2023-07-20 00:00:00+03:00,59.81999969482422,60.0099983215332,59.81999969482422,60.0,150,0.0,0.0
2023-07-21 00:00:00+03:00,59.849998474121094,60.79999923706055,59.849998474121094,60.5,96,0.0,0.0
2023-07-24 00:00:00+03:00,59.849998474121094,60.0,59.849998474121094,60.0,80,0.0,0.0
2023-07-25 00:00:00+03:00,59.900001525878906,59.970001220703125,59.5,59.970001220703125,572,0.0,0.0
