Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-07-03 00:00:00+03:00,1.2497275697014842,1.3089252141218386,1.2497275697014842,1.2826151847839355,1950954,0.0,0.0
2006-07-04 00:00:00+03:00,1.3023474973066886,1.3418125349656502,1.295769991030195,1.3220800161361694,2054978,0.0,0.0
2006-07-05 00:00:00+03:00,1.3286574597164473,1.335234965682564,1.2826149179536313,1.2957699298858643,1967946,0.0,0.0
2006-07-06 00:00:00+03:00,1.2628823840665642,1.3944325883011726,1.2628823840665642,1.3747000694274902,1293017,0.0,0.0
2006-07-07 00:00:00+03:00,1.3549675775723589,1.4141652921939498,1.2760375005037352,1.3089250326156616,1940058,0.0,0.0
2006-07-10 00:00:00+03:00,1.322080060344717,1.3352350733375897,1.3023475408554077,1.3023475408554077,244183,0.0,0.0
2006-07-11 00:00:00+03:00,1.3089250812557591,1.3220800945893745,1.2497274428444256,1.2694599628448486,1259162,0.0,0.0
2006-07-12 00:00:00+03:00,1.315502462279992,1.3220799683185873,1.2891924381256104,1.2891924381256104,1579682,0.0,0.0
2006-07-13 00:00:00+03:00,1.315502447784214,1.315502447784214,1.2760374119875146,1.2957699298858643,1290159,0.0,0.0
2006-07-14 00:00:00+03:00,1.2891926921184114,1.3089252141218386,1.2826151847839355,1.2826151847839355,336960,0.0,0.0
2006-07-17 00:00:00+03:00,1.282614992630542,1.3220800307249903,1.282614992630542,1.3155025243759155,1022090,0.0,0.0
2006-07-18 00:00:00+03:00,1.3220799537503307,1.3220799537503307,1.2957699298858643,1.2957699298858643,692756,0.0,0.0
2006-07-19 00:00:00+03:00,1.3155027214563144,1.3155027214563144,1.2826151847839355,1.2826151847839355,890596,0.0,0.0
2006-07-20 00:00:00+03:00,1.3023477067873628,1.3089252141218386,1.2760376774494597,1.2826151847839355,1433459,0.0,0.0
2006-07-21 00:00:00+03:00,1.289192454779622,1.3023474670267516,1.2628823518753052,1.2628823518753052,549367,0.0,0.0
2006-07-24 00:00:00+03:00,1.2760375782030984,1.2891925918488927,1.2563049793243408,1.2563049793243408,696176,0.0,0.0
2006-07-25 00:00:00+03:00,1.2694598579988698,1.2826149486560574,1.2563048457517403,1.2628823518753052,705957,0.0,0.0
2006-07-26 00:00:00+03:00,1.276037573814392,1.282615080614667,1.269459988604051,1.276037573814392,344423,0.0,0.0
2006-07-27 00:00:00+03:00,1.2826150545885284,1.2826150545885284,1.2694599628448486,1.2694599628448486,407051,0.0,0.0
2006-07-28 00:00:00+03:00,1.2694599628448486,1.2826150545885284,1.262882456178041,1.2694599628448486,726190,0.0,0.0
2006-07-31 00:00:00+03:00,1.2826150850259956,1.2826150850259956,1.2497274725014438,1.2563049793243408,534237,0.0,0.0
2006-08-01 00:00:00+03:00,1.2694598579988698,1.2760374425324925,1.2628823518753052,1.2628823518753052,402136,0.0,0.0
2006-08-02 00:00:00+03:00,1.2628823518753052,1.2760374425324925,1.2563048457517403,1.2628823518753052,418352,0.0,0.0
2006-08-03 00:00:00+03:00,1.2694598579988698,1.2694598579988698,1.2563048457517403,1.2628823518753052,98757,0.0,0.0
2006-08-04 00:00:00+03:00,1.2694598579988698,1.2694598579988698,1.2497273396281756,1.2628823518753052,625969,0.0,0.0
2006-08-07 00:00:00+03:00,1.2563049793243408,1.2694599929701351,1.2497274725014438,1.2563049793243408,548417,0.0,0.0
2006-08-08 00:00:00+03:00,1.2563049793243408,1.2628824861472379,1.2497274725014438,1.2563049793243408,2312420,0.0,0.0
2006-08-09 00:00:00+03:00,1.256304994466261,1.256304994466261,1.2299949668575647,1.249727487564087,188378,0.0,0.0
2006-08-10 00:00:00+03:00,1.2299949228876095,1.2365724295546503,1.2168399095535278,1.2168399095535278,272820,0.0,0.0
2006-08-11 00:00:00+03:00,1.223417325359351,1.2299948315378912,1.1905297160565915,1.2036848068237305,462383,0.0,0.0
2006-08-14 00:00:00+03:00,1.203684896219446,1.2168399095535278,1.203684896219446,1.2168399095535278,767618,0.0,0.0
2006-08-15 00:00:00+03:00,1.1971073895524051,1.2168399095535278,1.1971073895524051,1.2168399095535278,480465,0.0,0.0
2006-08-16 00:00:00+03:00,1.216839851188329,1.2431498765945435,1.197107332133668,1.2431498765945435,122559,0.0,0.0
2006-08-17 00:00:00+03:00,1.2234173107843442,1.2234173107843442,1.1971072863836243,1.2102622985839844,247022,0.0,0.0
2006-08-18 00:00:00+03:00,1.203684896219446,1.2365724295546503,1.1971073895524051,1.2168399095535278,268750,0.0,0.0
2006-08-21 00:00:00+03:00,1.2102622985839844,1.2168398046841644,1.2036847924838043,1.2102622985839844,305640,0.0,0.0
2006-08-22 00:00:00+03:00,1.2102624028864868,1.2431499362216913,1.203684896219446,1.2168399095535278,406507,0.0,0.0
2006-08-23 00:00:00+03:00,1.2168399095535278,1.2299949228876095,1.2102624028864868,1.2168399095535278,352003,0.0,0.0
2006-08-24 00:00:00+03:00,1.2102624028864868,1.2365724295546503,1.2102624028864868,1.2168399095535278,181741,0.0,0.0
2006-08-25 00:00:00+03:00,1.2234173719759558,1.2365723848342896,1.2234173719759558,1.2365723848342896,250462,0.0,0.0
2006-08-28 00:00:00+03:00,1.236572279734874,1.236572279734874,1.2234172679946183,1.229994773864746,56789,0.0,0.0
2006-08-29 00:00:00+03:00,1.2234174599553906,1.249727487564087,1.2102624461510423,1.249727487564087,110019,0.0,0.0
2006-08-30 00:00:00+03:00,1.236572279734874,1.236572279734874,1.2234172679946183,1.229994773864746,65307,0.0,0.0
2006-08-31 00:00:00+03:00,1.2299948784051227,1.2431498912634564,1.2299948784051227,1.2365723848342896,611204,0.0,0.0
2006-09-01 00:00:00+03:00,1.236572279734874,1.243149785605002,1.229994773864746,1.229994773864746,108302,0.0,0.0
2006-09-04 00:00:00+03:00,1.2365724737597388,1.249727487564087,1.2299949668575647,1.249727487564087,80660,0.0,0.0
2006-09-05 00:00:00+03:00,1.2497273976926233,1.2497273976926233,1.2299948784051227,1.2365723848342896,902060,0.0,0.0
2006-09-06 00:00:00+03:00,1.2365724546026764,1.289192587414942,1.2299949478024015,1.276037573814392,301843,0.0,0.0
2006-09-07 00:00:00+03:00,1.262882456178041,1.2760375479217207,1.2365724295108103,1.2694599628448486,389122,0.0,0.0
2006-09-08 00:00:00+03:00,1.269459827611342,1.3023474358519809,1.2431498037468756,1.2957699298858643,136022,0.0,0.0
2006-09-11 00:00:00+03:00,1.2957700343589713,1.322080060344717,1.289192527862535,1.3023475408554077,383620,0.0,0.0
2006-09-12 00:00:00+03:00,1.3220800307249903,1.3418125497722144,1.3155025243759155,1.3155025243759155,134100,0.0,0.0
2006-09-13 00:00:00+03:00,1.3352350286891566,1.3352350286891566,1.3155025098596758,1.3220800161361694,34023,0.0,0.0
2006-09-14 00:00:00+03:00,1.3286573886871338,1.3418123999161071,1.3155023774581605,1.3286573886871338,115950,0.0,0.0
2006-09-15 00:00:00+03:00,1.3286573886871338,1.3418123999161071,1.3023473662291871,1.3286573886871338,212924,0.0,0.0
2006-09-18 00:00:00+03:00,1.3286573886871338,1.3418123999161071,1.3155023774581605,1.3286573886871338,79084,0.0,0.0
2006-09-19 00:00:00+03:00,1.3286574651974346,1.348389983177185,1.3155024532109343,1.348389983177185,450074,0.0,0.0
2006-09-20 00:00:00+03:00,1.3483901323073948,1.3483901323073948,1.328657612145253,1.3352351188659668,58976,0.0,0.0
2006-09-21 00:00:00+03:00,1.348389983177185,1.3549674891704353,1.3286574651974346,1.348389983177185,468801,0.0,0.0
2006-09-22 00:00:00+03:00,1.341812552222885,1.374700084028324,1.3286575395007094,1.3681225776672363,223830,0.0,0.0
2006-09-25 00:00:00+03:00,1.3681225860597797,1.401010274887085,1.3286575476511604,1.401010274887085,325794,0.0,0.0
2006-09-26 00:00:00+03:00,1.4010102315735857,1.4338977625640206,1.381277556159207,1.4207427501678467,297626,0.0,0.0
2006-09-27 00:00:00+03:00,1.4207428105083877,1.460207849373034,1.4141653040309465,1.4470528364181519,98867,0.0,0.0
2006-09-28 00:00:00+03:00,1.4536305907734426,1.5062506515659162,1.4536305907734426,1.4930956363677979,539299,0.0,0.0
2006-09-29 00:00:00+03:00,1.5062501785785898,1.650955457138206,1.486517661977747,1.585180401802063,376510,0.0,0.0
2006-10-02 00:00:00+03:00,1.6180682636263541,1.637800784302269,1.5983357429504395,1.5983357429504395,549387,0.0,0.0
2006-10-03 00:00:00+03:00,1.5983356682136274,1.6180681879668664,1.5325604455493704,1.5786031484603882,133784,0.0,0.0
2006-10-04 00:00:00+03:00,1.5851806550448013,1.6049131747980403,1.5457154587181963,1.5786031484603882,422909,0.0,0.0
2006-10-05 00:00:00+03:00,1.5786033100508579,1.5983358318239758,1.5259830951690672,1.5259830951690674,247925,0.0,0.0
2006-10-06 00:00:00+03:00,1.5325604528644774,1.5588704793277104,1.5194054396328607,1.5391379594802856,125729,0.0,0.0
2006-10-09 00:00:00+03:00,1.5391379594802856,1.5391379594802856,1.5128279330170524,1.5391379594802856,235521,0.0,0.0
2006-10-10 00:00:00+03:00,1.5325606024267733,1.5325606024267733,1.5128280806536554,1.5259830951690674,139548,0.0,0.0
2006-10-11 00:00:00+03:00,1.5128276484296201,1.5391376699435113,1.4996726376726748,1.5062501430511475,167454,0.0,0.0
2006-10-12 00:00:00+03:00,1.506250441001768,1.5391379743995979,1.499672934322202,1.5325604677200317,424037,0.0,0.0
2006-10-13 00:00:00+03:00,1.532560305837133,1.5522928237915037,1.5194052938675526,1.552292823791504,246377,0.0,0.0
2006-10-16 00:00:00+03:00,1.5457153876227436,1.618068113543537,1.5457153876227436,1.6114906072616577,382914,0.0,0.0
2006-10-17 00:00:00+03:00,1.6114907415406496,1.6114907415406496,1.5983357278807369,1.6049132347106934,581774,0.0,0.0
2006-10-18 00:00:00+03:00,1.6246456393899038,1.7167307284451332,1.6246456393899038,1.7101532220840454,360301,0.0,0.0
